APM5,6,72.6, 7.8
APM5,12,80.7, 7.8
APM5,18,82.1, 7.8
APM5,24,81.8, 7.8
APM5,30,81.1, 7.8
APM5,36,81.3, 7.8
APM5,42,81.0, 0.0
APM5,47,70.9, 0.0
APM5,52,64.2, 0.0
APM5,58,58.7, 0.0
APM5,63,53.2, 0.0
APM5,68,49.3, 0.0
APM5,74,46.0, 0.0
APM5,79,42.5, 0.0
APM5,84,40.0, 0.0
APM5,90,37.8, 0.0
APM5,95,35.8, 0.0
APM5,100,33.7, 0.0
APM5,105,32.1, 0.0
APM5,110,30.6, 0.0
APM5,116,29.3, 0.0
APM5,121,32.0, 9.0
APM5,127,34.6, 9.0
APM5,133,37.2, 9.1
APM5,139,39.6, 9.1
APM5,145,41.4, 9.6
APM5,151,42.7, 0.0
APM5,156,41.3, 0.0
APM5,161,39.8, 0.0
APM5,166,38.6, 0.0
APM5,171,37.5, 0.0
APM5,177,36.4, 0.0
APM5,182,35.4, 0.0
APM5,187,34.3, 0.0
APM5,192,33.4, 0.0
APM5,197,32.5, 0.0
APM5,203,31.7, 0.0
APM5,208,31.0, 0.0
APM5,213,30.1, 0.0
APM5,218,29.4, 0.0
APM5,223,28.8, 0.0
APM5,229,29.2, 9.9
APM5,235,30.7, 9.9
APM5,241,32.1, 9.9
APM5,247,33.4, 9.9
APM5,253,34.5, 9.9
APM5,259,35.6, 9.9
APM5,265,36.7, 9.9
APM5,270,37.2, 0.0
APM5,275,36.5, 0.0
APM5,281,35.8, 0.0
APM5,286,35.2, 0.0
APM5,291,34.5, 0.0
APM5,296,33.9, 0.0
APM5,301,33.3, 0.0
APM5,307,32.8, 0.0
APM5,312,32.3, 0.0
APM5,317,31.7, 0.0
APM5,322,31.2, 0.0
APM5,327,30.7, 0.0
APM5,333,30.2, 0.0
APM5,338,29.8, 0.0
APM5,343,29.3, 0.0
APM5,348,28.8, 0.0
APM5,354,28.4, 0.0
APM5,360,29.4, 7.9
APM5,365,30.3, 7.9
APM5,371,31.1, 7.9
APM5,377,32.0, 7.9
APM5,383,32.8, 7.9
APM5,389,33.6, 7.9
APM5,395,33.8, 0.0
APM5,400,33.4, 0.0
APM5,405,32.9, 0.0
APM5,410,32.5, 0.0
APM5,415,32.1, 0.0
APM5,420,31.7, 0.0
APM5,426,31.3, 0.0
APM5,431,30.9, 0.0
APM5,436,30.5, 0.0
APM5,441,30.2, 0.0
APM5,446,29.8, 0.0
APM5,452,29.5, 0.0
APM5,457,29.2, 0.0
APM5,463,28.9, 7.4
APM5,469,29.6, 7.4
APM5,475,30.3, 7.4
APM5,480,31.0, 7.4
APM5,486,31.6, 7.4
APM5,492,32.3, 7.4
APM5,498,32.9, 7.4
APM5,504,32.8, 0.0
APM5,509,32.5, 0.0
APM5,514,32.1, 0.0
APM5,519,31.8, 0.0
APM5,524,31.5, 0.0
APM5,530,31.2, 0.0
APM5,535,30.9, 0.0
APM5,540,30.6, 0.0
APM5,545,30.3, 0.0
APM5,550,30.0, 0.0
APM5,555,29.7, 0.0
APM5,561,29.5, 0.0
APM5,566,29.2, 0.0
APM5,571,28.9, 0.0
APM5,576,28.7, 0.0
APM5,582,28.4, 0.0
APM5,587,28.4, 6.8
APM5,593,28.9, 6.8
APM5,599,29.5, 6.8
APM5,605,30.0, 6.8
APM5,611,30.6, 6.8
APM5,616,31.1, 0.0
APM5,621,30.8, 0.0
APM5,626,30.5, 0.0
APM5,631,30.3, 0.0
APM5,637,30.0, 0.0
APM5,642,29.8, 0.0
APM5,647,29.6, 0.0
APM5,652,29.3, 0.0
APM5,657,29.1, 0.0
APM5,663,28.9, 0.0
APM5,668,28.6, 0.0
APM5,673,28.4, 0.0
APM5,678,28.2, 0.0
APM5,683,28.0, 0.0
APM5,689,27.8, 0.0
APM5,694,27.6, 0.0
APM5,699,27.3, 0.0
APM5,704,27.1, 0.0
APM5,710,27.6, 8.6
APM5,716,28.1, 8.6
APM5,721,28.6, 8.6
APM5,727,29.1, 8.6
APM5,732,29.5, 8.6
APM5,737,29.9, 8.6
APM5,742,30.0, 0.0
APM5,748,29.8, 0.0
APM5,753,29.6, 0.0
APM5,758,29.4, 0.0
APM5,763,29.2, 0.0
APM5,768,29.0, 0.0
APM5,774,28.8, 0.0
APM5,779,28.6, 0.0
APM5,784,28.4, 0.0
APM5,789,28.2, 0.0
APM5,794,28.1, 0.0
APM5,800,27.9, 0.0
APM5,805,27.7, 0.0
APM5,811,27.8, 9.9
APM5,817,28.2, 9.9
APM5,822,28.6, 9.9
APM5,827,29.0, 9.9
APM5,833,29.4, 9.9
APM5,838,29.8, 9.9
APM5,843,30.2, 9.9
APM5,849,30.4, 0.0
APM5,855,30.2, 0.0
APM5,861,30.0, 0.0
APM5,867,29.8, 0.0
APM5,873,29.6, 0.0
APM5,879,29.4, 0.0
APM5,885,29.2, 0.0
APM5,891,29.0, 0.0
APM5,896,28.8, 0.0
APM5,902,28.6, 0.0
APM5,908,28.4, 0.0
APM5,914,28.3, 0.0
APM5,919,28.1, 0.0
APM5,924,27.9, 0.0
APM5,929,27.8, 0.0
APM5,935,27.8, 6.9
APM5,941,28.1, 6.9
APM5,947,28.4, 6.9
APM5,953,28.6, 6.9
APM5,959,28.7, 6.9
APM5,965,28.9, 6.9
APM5,971,28.8, 0.0
APM5,976,28.6, 0.0
APM5,982,28.5, 0.0
APM5,988,28.3, 0.0
APM5,994,28.1, 0.0
APM5,1000,28.0, 0.0
APM5,1006,27.8, 0.0
APM5,1011,27.6, 0.0
APM5,1017,27.5, 0.0
APM5,1022,27.4, 0.0
APM5,1027,27.2, 0.0
APM5,1032,27.1, 0.0
APM5,1037,26.9, 0.0
APM5,1043,27.1, 8.5
APM5,1049,27.3, 8.5
APM5,1055,27.5, 8.5
APM5,1061,27.6, 8.5
APM5,1067,27.8, 8.5
APM5,1073,27.8, 0.0
APM5,1079,27.7, 0.0
APM5,1085,27.5, 0.0
APM5,1091,27.4, 0.0
APM5,1097,27.2, 0.0
APM5,1103,27.1, 0.0
APM5,1108,26.9, 0.0
