APM4,6, 0.0, 0.0
APM4,12, 0.0, 0.0
APM4,18, 0.0, 0.0
APM4,24, 0.0, 0.0
APM4,30, 0.0, 0.0
APM4,36, 0.0, 0.0
APM4,42, 0.0, 0.0
APM4,47, 0.0, 0.0
APM4,52, 0.0, 0.0
APM4,58, 0.0, 0.0
APM4,63, 0.1, 0.0
APM4,68, 0.4, 0.0
APM4,74, 0.8, 0.0
APM4,79, 1.0, 0.0
APM4,84, 1.2, 0.0
APM4,90, 1.3, 0.0
APM4,95, 1.4, 0.0
APM4,100, 1.5, 0.0
APM4,105, 1.6, 0.0
APM4,110, 1.6, 0.0
APM4,116, 1.6, 0.0
APM4,121, 1.7, 0.0
APM4,127, 1.7, 0.0
APM4,133, 1.7, 0.0
APM4,139, 1.7, 0.0
APM4,145, 1.8, 0.0
APM4,151, 1.8, 0.0
APM4,156, 1.8, 0.0
APM4,161, 1.8, 0.0
APM4,166, 1.8, 0.0
APM4,171, 1.8, 0.0
APM4,177, 1.8, 0.0
APM4,182, 1.9, 0.0
APM4,187, 1.8, 0.0
APM4,192, 1.8, 0.0
APM4,197, 1.8, 0.0
APM4,203, 1.9, 0.0
APM4,208, 1.9, 0.0
APM4,213, 1.9, 0.0
APM4,218, 1.9, 0.0
APM4,223, 1.9, 0.0
APM4,229, 1.9, 0.0
APM4,235, 1.9, 0.0
APM4,241, 1.9, 0.0
APM4,247, 1.9, 0.0
APM4,253, 1.9, 0.0
APM4,259, 1.9, 0.0
APM4,265, 1.9, 0.0
APM4,270, 1.9, 0.0
APM4,275, 1.9, 0.0
APM4,281, 1.9, 0.0
APM4,286, 1.9, 0.0
APM4,291, 1.9, 0.0
APM4,296, 1.9, 0.0
APM4,301, 1.9, 0.0
APM4,307, 1.9, 0.0
APM4,312, 1.9, 0.0
APM4,317, 1.9, 0.0
APM4,322, 1.9, 0.0
APM4,327, 1.9, 0.0
APM4,333, 1.9, 0.0
APM4,338, 1.9, 0.0
APM4,343, 1.9, 0.0
APM4,348, 1.9, 0.0
APM4,354, 1.9, 0.0
APM4,360, 1.9, 0.0
APM4,365, 1.9, 0.0
APM4,371, 1.9, 0.0
APM4,377, 2.0, 0.0
APM4,383, 1.9, 0.0
APM4,389, 2.0, 0.0
APM4,395, 2.0, 0.0
APM4,400, 2.0, 0.0
APM4,405, 2.0, 0.0
APM4,410, 2.0, 0.0
APM4,415, 2.0, 0.0
APM4,420, 2.0, 0.0
APM4,426, 2.0, 0.0
APM4,431, 2.0, 0.0
APM4,436, 2.0, 0.0
APM4,441, 2.0, 0.0
APM4,446, 2.0, 0.0
APM4,452, 2.0, 0.0
APM4,457, 2.0, 0.0
APM4,463, 2.0, 0.0
APM4,469, 2.0, 0.0
APM4,475, 2.0, 0.0
APM4,480, 2.0, 0.0
APM4,486, 2.0, 0.0
APM4,492, 2.0, 0.0
APM4,498, 2.0, 0.0
APM4,504, 2.0, 0.0
APM4,509, 2.0, 0.0
APM4,514, 2.0, 0.0
APM4,519, 2.0, 0.0
APM4,524, 2.0, 0.0
APM4,530, 2.0, 0.0
APM4,535, 2.0, 0.0
APM4,540, 2.0, 0.0
APM4,545, 2.0, 0.0
APM4,550, 2.0, 0.0
APM4,555, 2.0, 0.0
APM4,561, 2.0, 0.0
APM4,566, 2.0, 0.0
APM4,571, 2.0, 0.0
APM4,576, 2.0, 0.0
APM4,582, 2.0, 0.0
APM4,587, 2.0, 0.0
APM4,593, 2.0, 0.0
APM4,599, 2.0, 0.0
APM4,605, 2.0, 0.0
APM4,611, 2.0, 0.0
APM4,616, 2.0, 0.0
APM4,621, 2.0, 0.0
APM4,626, 2.0, 0.0
APM4,631, 2.0, 0.0
APM4,637, 2.0, 0.0
APM4,642, 2.0, 0.0
APM4,647, 2.0, 0.0
APM4,652, 2.0, 0.0
APM4,657, 2.0, 0.0
APM4,663, 2.0, 0.0
APM4,668, 2.0, 0.0
APM4,673, 2.0, 0.0
APM4,678, 2.0, 0.0
APM4,683, 2.0, 0.0
APM4,689, 2.0, 0.0
APM4,694, 2.0, 0.0
APM4,699, 2.0, 0.0
APM4,704, 2.0, 0.0
APM4,710, 2.0, 0.0
APM4,716, 2.0, 0.0
APM4,721, 2.0, 0.0
APM4,727, 2.0, 0.0
APM4,732, 2.0, 0.0
APM4,737, 2.0, 0.0
APM4,742, 2.0, 0.0
APM4,748, 2.0, 0.0
APM4,753, 2.0, 0.0
APM4,758, 2.0, 0.0
APM4,763, 2.0, 0.0
APM4,768, 2.0, 0.0
APM4,774, 2.0, 0.0
APM4,779, 2.0, 0.0
APM4,784, 2.0, 0.0
APM4,789, 2.0, 0.0
APM4,794, 2.0, 0.0
APM4,800, 2.0, 0.0
APM4,805, 2.0, 0.0
APM4,811, 2.0, 0.0
APM4,817, 2.0, 0.0
APM4,822, 2.0, 0.0
APM4,827, 2.0, 0.0
APM4,833, 2.0, 0.0
APM4,838, 2.0, 0.0
APM4,843, 2.2, 0.0
APM4,849, 2.8, 0.0
APM4,855, 3.4, 0.0
APM4,861, 3.9, 0.0
APM4,867, 4.5, 0.0
APM4,873, 5.1, 0.0
APM4,879, 5.6, 0.0
APM4,885, 6.2, 0.0
APM4,891, 6.8, 0.0
APM4,896, 7.4, 0.0
APM4,902, 7.9, 0.0
APM4,908, 8.4, 0.0
APM4,914, 8.9, 0.0
APM4,919, 9.4, 0.0
APM4,924, 9.9, 0.0
APM4,929,10.3, 0.0
APM4,935,10.8, 0.0
