APM2,6, 0.0, 0.0
APM2,12, 0.0, 0.0
APM2,18, 0.0, 0.0
APM2,24, 0.0, 0.0
APM2,30, 0.0, 0.0
APM2,36, 0.0, 0.0
APM2,42, 0.0, 0.0
APM2,47, 0.0, 0.0
APM2,52, 0.0, 0.0
APM2,58, 0.0, 0.0
APM2,63, 0.0, 0.0
APM2,68, 0.0, 0.0
APM2,74, 0.0, 0.0
APM2,79, 0.0, 0.0
APM2,84, 0.0, 0.0
APM2,90, 0.0, 0.0
APM2,95, 0.0, 0.0
APM2,100, 0.0, 0.0
APM2,105, 0.0, 0.0
APM2,110, 0.0, 0.0
APM2,116, 0.0, 0.0
APM2,121, 0.0, 0.0
APM2,127, 0.0, 0.0
APM2,133, 0.0, 0.0
APM2,139, 0.0, 0.0
APM2,145, 0.0, 0.0
APM2,151, 0.0, 0.0
APM2,156, 0.0, 0.0
APM2,161, 0.0, 0.0
APM2,166, 0.0, 0.0
APM2,171, 0.0, 0.0
APM2,177, 0.0, 0.0
APM2,182, 0.0, 0.0
APM2,187, 0.0, 0.0
APM2,192, 0.0, 0.0
APM2,197, 0.0, 0.0
APM2,203, 0.0, 0.0
APM2,208, 0.0, 0.0
APM2,213, 0.0, 0.0
APM2,218, 0.0, 0.0
APM2,223, 0.0, 0.0
APM2,229, 0.0, 0.0
APM2,235, 0.0, 0.0
APM2,241, 0.0, 0.0
APM2,247, 0.0, 0.0
APM2,253, 0.0, 0.0
APM2,259, 0.0, 0.0
APM2,265, 0.0, 0.0
APM2,270, 0.0, 0.0
APM2,275, 0.0, 0.0
APM2,281, 0.0, 0.0
APM2,286, 0.0, 0.0
APM2,291, 0.0, 0.0
APM2,296, 0.0, 0.0
APM2,301, 0.0, 0.0
APM2,307, 0.0, 0.0
APM2,312, 0.0, 0.0
APM2,317, 0.0, 0.0
APM2,322, 0.0, 0.0
APM2,327, 0.0, 0.0
APM2,333, 0.0, 0.0
APM2,338, 0.0, 0.0
APM2,343, 0.0, 0.0
APM2,348, 0.0, 0.0
APM2,354, 0.0, 0.0
APM2,360, 0.0, 0.0
APM2,365, 0.0, 0.0
APM2,371, 0.0, 0.0
APM2,377, 0.0, 0.0
APM2,383, 0.0, 0.0
APM2,389, 0.0, 0.0
APM2,395, 0.0, 0.0
APM2,400, 0.0, 0.0
APM2,405, 0.0, 0.0
APM2,410, 0.0, 0.0
APM2,415, 0.0, 0.0
APM2,420, 0.0, 0.0
APM2,426, 0.0, 0.0
APM2,431, 0.0, 0.0
APM2,436, 0.0, 0.0
APM2,441, 0.0, 0.0
APM2,446, 0.0, 0.0
APM2,452, 0.0, 0.0
APM2,457, 0.0, 0.0
APM2,463, 0.0, 0.0
APM2,469, 0.0, 0.0
APM2,475, 0.0, 0.0
APM2,480, 0.0, 0.0
APM2,486, 0.0, 0.0
APM2,492, 0.0, 0.0
APM2,498, 0.0, 0.0
APM2,504, 0.0, 0.0
APM2,509, 0.0, 0.0
APM2,514, 0.0, 0.0
APM2,519, 0.0, 0.0
APM2,524, 0.0, 0.0
APM2,530, 0.0, 0.0
APM2,535, 0.0, 0.0
APM2,540, 0.0, 0.0
APM2,545, 0.0, 0.0
APM2,550, 0.0, 0.0
APM2,555, 0.0, 0.0
APM2,561, 0.0, 0.0
APM2,566, 0.0, 0.0
APM2,571, 0.0, 0.0
APM2,576, 0.0, 0.0
APM2,582, 0.0, 0.0
APM2,587, 0.0, 0.0
APM2,593, 0.0, 0.0
APM2,599, 0.0, 0.0
APM2,605, 0.0, 0.0
APM2,611, 0.0, 0.0
APM2,616, 0.0, 0.0
APM2,621, 0.0, 0.0
APM2,626, 0.0, 0.0
APM2,631, 0.0, 0.0
APM2,637, 0.0, 0.0
APM2,642, 0.0, 0.0
APM2,647, 0.0, 0.0
APM2,652, 0.0, 0.0
APM2,657, 0.0, 0.0
APM2,663, 0.0, 0.0
APM2,668, 0.0, 0.0
APM2,673, 0.0, 0.0
APM2,678, 0.0, 0.0
APM2,683, 0.0, 0.0
APM2,689, 0.0, 0.0
APM2,694, 0.0, 0.0
APM2,699, 0.0, 0.0
APM2,704, 0.0, 0.0
APM2,710, 0.0, 0.0
APM2,716, 0.0, 0.0
APM2,721, 0.0, 0.0
APM2,727, 0.0, 0.0
APM2,732, 0.0, 0.0
APM2,737, 0.0, 0.0
APM2,742, 0.0, 0.0
APM2,748, 0.0, 0.0
APM2,753, 0.0, 0.0
APM2,758, 0.0, 0.0
APM2,763, 0.0, 0.0
APM2,768, 0.0, 0.0
APM2,774, 0.0, 0.0
APM2,779, 0.0, 0.0
APM2,784, 0.0, 0.0
APM2,789, 0.0, 0.0
APM2,794, 0.0, 0.0
APM2,800, 0.0, 0.0
APM2,805, 0.0, 0.0
APM2,811, 0.0, 0.0
APM2,817, 0.0, 0.0
APM2,822, 0.0, 0.0
APM2,827, 0.0, 0.0
APM2,833, 0.0, 0.0
APM2,838, 0.0, 0.0
APM2,843, 0.0, 0.0
APM2,849, 0.0, 0.0
APM2,855, 0.0, 0.0
APM2,861, 0.0, 0.0
APM2,867, 0.0, 0.0
APM2,873, 0.0, 0.0
APM2,879, 0.0, 0.0
APM2,885, 0.0, 0.0
APM2,891, 0.0, 0.0
APM2,896, 0.0, 0.0
APM2,902, 0.0, 0.0
APM2,908, 0.0, 0.0
APM2,914, 0.0, 0.0
APM2,919, 0.0, 0.0
APM2,924, 0.0, 0.0
APM2,929, 0.0, 0.0
APM2,935, 0.0, 0.0
APM2,941, 0.0, 0.0
APM2,947, 0.0, 0.0
APM2,953, 0.0, 0.0
APM2,959, 0.0, 0.0
APM2,965, 0.0, 0.0
APM2,971, 0.0, 0.0
APM2,976, 0.0, 0.0
APM2,982, 0.0, 0.0
APM2,988, 0.0, 0.0
APM2,994, 0.0, 0.0
APM2,1000, 0.0, 0.0
APM2,1006, 0.0, 0.0
APM2,1011, 0.0, 0.0
APM2,1017, 0.0, 0.0
APM2,1022, 0.0, 0.0
APM2,1027, 0.0, 0.0
APM2,1032, 0.0, 0.0
APM2,1037, 0.0, 0.0
APM2,1043, 0.0, 0.0
APM2,1049, 0.0, 0.0
APM2,1055, 0.0, 0.0
APM2,1061, 0.0, 0.0
APM2,1067, 0.0, 0.0
APM2,1073, 0.0, 0.0
APM2,1079, 0.0, 0.0
APM2,1085, 0.0, 0.0
APM2,1091, 0.0, 0.0
APM2,1097, 0.0, 0.0
APM2,1103, 0.0, 0.0
APM2,1108, 0.0, 0.0
APM2,1114, 0.0, 0.0
APM2,1119, 0.0, 0.0
APM2,1124, 0.0, 0.0
APM2,1130, 0.0, 0.0
APM2,1135, 0.0, 0.0
APM2,1140, 0.0, 0.0
APM2,1145, 0.0, 0.0
APM2,1150, 0.0, 0.0
APM2,1156, 0.0, 0.0
APM2,1161, 0.0, 0.0
APM2,1167, 0.0, 0.0
APM2,1173, 0.0, 0.0
APM2,1179, 0.0, 0.0
APM2,1185, 0.0, 0.0
APM2,1191, 0.0, 0.0
APM2,1197, 0.0, 0.0
APM2,1203, 0.0, 0.0
APM2,1209, 0.0, 0.0
